player_id,full_name,position,season,week,status_x,date,category,last_modified,season_type,sport,player,team_x,updated_at,game_id,week_shard,company,opponent,gms_active,gp,pos_rank_half_ppr,pos_rank_ppr,pos_rank_std,st_snp,tm_def_snp,tm_off_snp,tm_st_snp,kr,kr_lng,kr_yd,kr_ypa,off_snp,pass_rush_yd,pts_half_ppr,pts_ppr,pts_std,rush_att,rush_lng,rush_rec_yd,rush_tkl_loss,rush_tkl_loss_yd,rush_yac,rush_yd,rush_ypa,bonus_fd_te,bonus_rec_te,gs,penalty,penalty_yd,rec,rec_0_4,rec_10_19,rec_20_29,rec_air_yd,rec_drop,rec_fd,rec_lng,rec_rz_tgt,rec_tgt,rec_yar,rec_yd,rec_ypr,rec_ypt,def_snp,idp_tkl,idp_tkl_ast,idp_tkl_solo,idp_pass_def,bonus_rush_yd_100,pass_air_yd,pass_sack_yds,pass_ypc,rush_btkl,pass_lng,pass_td_40p,bonus_rush_rec_yd_100,pass_rtg,bonus_pass_cmp_25,rush_fd,pass_att,fum_lost,pass_rz_att,pass_sack,pass_cmp,cmp_pct,pass_ypa,pass_cmp_40p,pass_fd,pass_yd,rush_rz_att,pass_td,bonus_fd_qb,fum,pass_td_lng,pass_inc,idp_qb_hit,fga,fgm,fgm_20_29,fgm_30_39,fgm_lng,fgm_pct,fgm_yds,fgm_yds_over_30,fgmiss,fgmiss_50_59,fgmiss_50p,kick_pts,xpa,xpm,bonus_rec_wr,rec_5_9,anytime_tds,bonus_fd_rb,rush_td,rush_td_lng,idp_ff,idp_sack,idp_sack_yd,idp_tkl_loss,pts_idp,idp_int,idp_fum_rec,rec_30_39,rec_td,bonus_fd_wr,rec_td_lng,bonus_rec_rb,pr,pr_lng,pr_yd,pr_ypa,sack,down_4_conv,qb_hit,down_4_pct,down_3_pct,down_3_conv,opp_rush_fd,off_yd_per_play,opp_fd,rz_pct,down_4_att,int,rz_att,st_tkl_solo,opp_off_yd_per_play,down_3_att,punts,opp_pass_fd,opp_off_yd,g2g_att,tkl,rz_conv,fd,off_yd,td,pass_int,bonus_rec_yd_100,rec_40p,rec_td_40p,bonus_tkl_10p,def_forced_punts,def_pr_yd,sack_yd,tkl_ast,pts_allow,def_pr,fan_pts_allow_k,def_st_tkl_solo,yds_allow_350_399,def_pr_ypa,def_pr_lng,yds_allow,fan_pts_allow_def,pts_allow_21_27,fan_pts_allow_qb,fan_pts_allow_wr,tkl_loss,def_pass_def,fan_pts_allow_te,tkl_solo,fan_pts_allow,fan_pts_allow_rb,ff,g2g_pct,g2g_conv,fum_rec,punt_in_20,punt_net_yd,punt_yds,punt_tb,yds_allow_450_499,def_kr_yd,def_4_and_stop,def_kr_ypa,pts_allow_14_20,tkl_solo_misc,def_kr,def_kr_lng,bonus_sack_2p,fgmiss_40_49,idp_int_ret_yd,pass_td_50p,yds_allow_400_449,int_ret_yd,pts_allow_28_34,bonus_rush_att_20,rec_td_50p,def_3_and_out,fgm_50_59,fgm_50p,fgm_40_49,bonus_pass_yd_300,idp_def_td,rec_2pt,idp_blk_kick,yds_allow_200_299,def_st_td,pass_2pt,blk_pr_td,misc_td,misc_ret_yd,blk_kick,pr_td,pts_allow_35p,idp_pass_def_3p,st_ff,idp_fum_ret_yd,fum_ret_yd,pts_allow_7_13,safe,rush_2pt,st_td,pass_int_td,rush_40p,st_fum_rec,tkl_ast_misc,def_st_fum_rec,yds_allow_300_349,pts_allow_1_6,def_td,yds_allow_100_199,punt_blkd,kr_td,idp_safe,def_st_ff,rush_td_40p,xpmiss,fg_blkd,xp_blkd,fum_rec_ez_tds,fum_rec_td,fgm_0_19,fgmiss_60p,fgm_60p,rush_td_50p,bonus_rush_rec_yd_200,fgmiss_30_39,def_2pt,ff_misc,yds_allow_500_549,bonus_pass_yd_400,yds_allow_550p,bonus_def_int_td_50p,blk_kick_ret_yd,blk_kick_ret_td,bonus_def_fum_td_50p,fgmiss_20_29,fg_ret_yd,bonus_rec_yd_200,bonus_rush_yd_200,pts_allow_0,yds_allow_0_100,first_name,last_name,team_y,status_y
11065,Adrian Martinez,QB,2024,2,,2024-09-15,stat,1726419766806,regular,nfl,"{'fantasy_positions': ['QB'], 'first_name': 'Adrian', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Martinez', 'metadata': {'channel_id': '1116852648331444224', 'genius_id': '1080728', 'rookie_year': '2023'}, 'news_updated': 1769754040910, 'position': 'QB', 'team': 'SF', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",NYJ,1726419766806,202410234,2_0,sportradar,TEN,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adrian,Martinez,SF,Active
11070,Kazmeir Allen,WR,2024,2,,2024-09-15,stat,1726419783515,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Kazmeir', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Allen', 'metadata': {'channel_id': '1113708698112389120', 'rookie_year': '2023'}, 'news_updated': 1756251320641, 'position': 'WR', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",WAS,1726419783515,202410235,2_0,sportradar,NYG,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kazmeir,Allen,,Active
11073,Thayer Thomas,WR,2024,2,,2024-09-15,stat,1726419807288,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Thayer', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Thomas', 'metadata': {'channel_id': '1113708707637653504', 'rookie_year': '2023'}, 'news_updated': 1760838612080, 'position': 'WR', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",MIN,1726419807288,202410220,2_0,sportradar,SF,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thayer,Thomas,,Active
11084,Andre Carter,LB,2024,2,,2024-09-15,stat,1726419807424,regular,nfl,"{'fantasy_positions': ['LB'], 'first_name': 'Andre', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Carter', 'metadata': {'channel_id': '1113708712754704384', 'rookie_year': '2023'}, 'news_updated': 1785390617675, 'position': 'LB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",MIN,1726419807424,202410220,2_0,sportradar,SF,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andre,Carter,,Active
1113,Bryan Anger,P,2024,2,,2024-09-15,stat,1726499323388,regular,nfl,"{'fantasy_positions': ['P'], 'first_name': 'Bryan', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Anger', 'metadata': {'channel_id': '1113708853867868160', 'genius_id': '719479', 'rookie_year': '2012'}, 'news_updated': 1741738810421, 'position': 'P', 'team': 'DAL', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 14}",DAL,1726499323388,202410209,2_0,sportradar,NO,1.0,1.0,999.0,999.0,999.0,6.0,59.0,70.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,53.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bryan,Anger,DAL,Active
11152,Mike McAllister,C,2024,2,,2024-09-15,stat,1726430703799,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'Mike', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'McAllister', 'metadata': {'channel_id': '1113708704902967296', 'rookie_year': '2023'}, 'news_updated': 1756064448752, 'position': 'C', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",LAR,1726430703799,202410201,2_0,sportradar,ARI,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mike,McAllister,,Active
11167,Alex Ward,LS,2024,2,,2024-09-15,stat,1726499316983,regular,nfl,"{'fantasy_positions': ['LS'], 'first_name': 'Alex', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Ward', 'metadata': {'channel_id': '1113708703615315968', 'genius_id': '1009096', 'rookie_year': '2023'}, 'news_updated': 1768960811212, 'position': 'LS', 'team': 'LV', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",LAR,1726499316983,202410201,2_0,sportradar,ARI,1.0,1.0,999.0,999.0,999.0,6.0,66.0,52.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alex,Ward,LV,Active
11210,Malik Heath,WR,2024,2,,2024-09-15,stat,1726506528650,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Malik', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Heath', 'metadata': {'channel_id': '1113708801405513728', 'genius_id': '1399790', 'rookie_year': '2023'}, 'news_updated': 1784787910657, 'position': 'WR', 'team': 'ATL', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",GB,1726506528650,202410212,2_0,sportradar,IND,1.0,1.0,999.0,999.0,999.0,1.0,56.0,70.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malik,Heath,ATL,Active
11256,Tyson Bagent,QB,2024,2,,2024-09-15,stat,1726499333539,regular,nfl,"{'fantasy_positions': ['QB'], 'first_name': 'Tyson', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Bagent', 'metadata': {'channel_id': '1113708764818599936', 'genius_id': '1407983', 'rookie_year': '2023'}, 'news_updated': 1779920431193, 'position': 'QB', 'team': 'CHI', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",CHI,1726499333539,202410213,2_0,sportradar,HOU,1.0,,999.0,999.0,999.0,,62.0,70.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tyson,Bagent,CHI,Active
11297,Dyontae Johnson,LB,2024,2,,2024-09-15,stat,1726419784013,regular,nfl,"{'fantasy_positions': ['LB'], 'first_name': 'Dyontae', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Johnson', 'metadata': {'channel_id': '1113708678906671104', 'rookie_year': '2023'}, 'news_updated': 1755903934375, 'position': 'LB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",NYG,1726419784013,202410235,2_0,sportradar,WAS,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dyontae,Johnson,,Active
11342,Ricky Lee,OL,2024,2,,2024-09-15,stat,1726419807307,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'Ricky', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Lee', 'metadata': {'channel_id': '1113708884888940544', 'genius_id': '1092105', 'rookie_year': '2023'}, 'news_updated': None, 'position': 'OL', 'team': 'JAX', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",MIN,1726419807307,202410220,2_0,sportradar,SF,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricky,Lee,JAX,Active
11441,Thomas Incoom,LB,2024,2,,2024-09-15,stat,1726419777321,regular,nfl,"{'fantasy_positions': ['LB'], 'first_name': 'Thomas', 'injury_body_part': 'Shoulder', 'injury_notes': None, 'injury_start_date': None, 'injury_status': 'Questionable', 'last_name': 'Incoom', 'metadata': {'channel_id': '1113708825598259200', 'genius_id': '1401668', 'rookie_year': '2023'}, 'news_updated': 1780679742773, 'position': 'LB', 'team': 'CAR', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",CAR,1726419777321,202410205,2_0,sportradar,LAC,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,Incoom,CAR,Active
11464,McClendon Curtis,G,2024,2,,2024-09-15,stat,1726499355179,regular,nfl,"{'fantasy_positions': ['OT'], 'first_name': 'McClendon', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Curtis', 'metadata': {'channel_id': '1113708722502266881', 'genius_id': '1004503', 'rookie_year': '2023'}, 'news_updated': None, 'position': 'G', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",SEA,1726499355179,202410221,2_0,sportradar,NE,1.0,1.0,999.0,999.0,999.0,5.0,68.0,70.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,McClendon,Curtis,,Active
11468,Kilian Zierer,T,2024,2,,2024-09-15,stat,1726446197808,regular,nfl,"{'fantasy_positions': ['OT'], 'first_name': 'Kilian', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Zierer', 'metadata': {'channel_id': '1113708787950186496', 'genius_id': '1401580', 'rookie_year': '2023'}, 'news_updated': 1756708850185, 'position': 'T', 'team': 'JAX', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",HOU,1726446197808,202410213,2_0,sportradar,CHI,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilian,Zierer,JAX,Active
11506,Jalen Moreno-Cropper,WR,2024,2,,2024-09-15,stat,1726419750246,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Jalen', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Moreno-Cropper', 'metadata': {'channel_id': '1113708856581582848', 'genius_id': '1401672', 'rookie_year': '2023'}, 'news_updated': 1781769316004, 'position': 'WR', 'team': 'NO', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",DAL,1726419750246,202410209,2_0,sportradar,NO,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jalen,Moreno-Cropper,NO,Active
11514,Isaiah Land,LB,2024,2,,2024-09-15,stat,1726506528981,regular,nfl,"{'fantasy_positions': ['LB'], 'first_name': 'Isaiah', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Land', 'metadata': {'channel_id': '1113708779242811392', 'genius_id': '1399797', 'rookie_year': '2023'}, 'news_updated': 1727131519764, 'position': 'LB', 'team': 'DAL', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",IND,1726506528981,202410212,2_0,sportradar,GB,1.0,1.0,999.0,999.0,999.0,2.0,70.0,56.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isaiah,Land,DAL,Active
11516,T.J. Bass,OL,2024,2,,2024-09-15,stat,1726499323422,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'T.J.', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Bass', 'metadata': {'channel_id': '1113708856715800576', 'genius_id': '1399799', 'rookie_year': '2023'}, 'news_updated': 1773802837098, 'position': 'OL', 'team': 'DAL', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",DAL,1726499323422,202410209,2_0,sportradar,NO,1.0,1.0,999.0,999.0,999.0,5.0,59.0,70.0,27.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.J.,Bass,DAL,Active
11539,Jake Bates,K,2024,2,,2024-09-15,stat,1726506526946,regular,nfl,"{'fantasy_positions': ['K'], 'first_name': 'Jake', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Bates', 'metadata': {'channel_id': '1113708811308265472', 'genius_id': '1420041', 'rookie_year': '2023'}, 'news_updated': 1779164417295, 'position': 'K', 'team': 'DET', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",DET,1726506526946,202410211,2_0,sportradar,TB,1.0,1.0,999.0,999.0,999.0,9.0,48.0,85.0,26.0,,,,,1.0,,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,2.0,35.0,100.0,89.0,7.0,,,,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jake,Bates,DET,Active
11550,DaShaun White,LB,2024,2,,2024-09-15,stat,1726419807579,regular,nfl,"{'fantasy_positions': ['LB'], 'first_name': 'DaShaun', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'White', 'metadata': {'channel_id': '1116852703008391168', 'rookie_year': '2023'}, 'news_updated': 1692730841524, 'position': 'LB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",SF,1726419807579,202410220,2_0,sportradar,MIN,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DaShaun,White,,Active
11556,Devin Leary,QB,2024,2,,2024-09-15,stat,1726419765604,regular,nfl,"{'fantasy_positions': ['QB'], 'first_name': 'Devin', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Leary', 'metadata': {'channel_id': '1113708869881720832', 'rookie_year': '2024'}, 'news_updated': 1756286723949, 'position': 'QB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 1}",BAL,1726419765604,202410203,2_0,sportradar,LV,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Devin,Leary,,Active
11566,Jayden Daniels,QB,2024,2,,2024-09-15,stat,1726722588658,regular,nfl,"{'fantasy_positions': ['QB'], 'first_name': 'Jayden', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Daniels', 'metadata': {'channel_id': '1113708699697836033', 'genius_id': '1463677', 'injury_override_regular_2025_7': 'Out', 'injury_override_regular_2025_8': 'Out', 'rookie_year': '2024'}, 'news_updated': 1785281403181, 'position': 'QB', 'team': 'WAS', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",WAS,1726722588658,202410235,2_0,sportradar,NYG,1.0,1.0,18.0,18.0,18.0,,56.0,72.0,21.0,,,,,71.0,270.0,13.44,13.44,13.44,10.0,14.0,44.0,1.0,-2.0,10.0,44.0,4.4,,,1.0,,,,,,,,,,,,,,,,,,,,,,,84.0,16.0,9.83,1.0,34.0,,,99.1,,2.0,29.0,,4.0,5.0,23.0,79.31,7.79,,11.0,226.0,4.0,,13.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jayden,Daniels,WAS,Active
