season,week,status,date,category,last_modified,season_type,sport,player,team,player_id,game_id,updated_at,week_shard,company,opponent,bonus_def_int_td_50p,def_snp,gms_active,gp,idp_def_td,idp_int,idp_int_ret_yd,idp_pass_def,idp_tkl,idp_tkl_ast,idp_tkl_solo,pos_rank_half_ppr,pos_rank_ppr,pos_rank_std,pts_half_ppr,pts_ppr,pts_std,st_snp,tm_def_snp,tm_off_snp,tm_st_snp,gs,off_snp,penalty,penalty_yd,bonus_rec_wr,pr,pr_lng,pr_yd,pr_ypa,rec,rec_20_29,rec_air_yd,rec_lng,rec_tgt,rec_yar,rec_yd,rec_ypr,rec_ypt,rush_rec_yd,fga,fgm,fgm_30_39,fgm_lng,fgm_pct,fgm_yds,fgm_yds_over_30,kick_pts,xpa,xpm,bonus_fd_wr,rec_10_19,rec_fd,rec_5_9,idp_fum_rec,rush_lng,down_4_conv,rush_td_lng,qb_hit,down_4_pct,rec_drop,down_3_pct,pass_air_yd,down_3_conv,rec_td,pass_sack_yds,rush_td,opp_rush_fd,pass_ypc,rush_btkl,pass_lng,off_yd_per_play,opp_fd,pass_rtg,rush_fd,int_ret_yd,pass_att,rz_pct,down_4_att,int,fum_lost,rush_att,rz_att,pass_rz_att,st_tkl_solo,opp_off_yd_per_play,rush_ypa,down_3_att,rec_rz_tgt,pass_sack,punts,rush_tkl_loss_yd,opp_pass_fd,opp_off_yd,pass_cmp,cmp_pct,rush_yac,tkl,pass_ypa,rz_conv,fd,pass_fd,pass_yd,rec_td_lng,rush_rz_att,pass_td,off_yd,rush_yd,td,fum,pass_td_lng,rush_tkl_loss,rec_0_4,bonus_fd_te,bonus_rec_te,idp_qb_hit,idp_tkl_loss,idp_ff,pts_idp,pass_rush_yd,punt_in_20,punt_net_yd,punt_yds,def_forced_punts,def_pr_yd,tkl_ast,pts_allow,def_4_and_stop,def_pr,fan_pts_allow_k,def_st_tkl_solo,def_pr_ypa,pts_allow_14_20,def_pr_lng,yds_allow,def_3_and_out,fan_pts_allow_qb,fan_pts_allow_wr,tkl_loss,def_pass_def,yds_allow_300_349,fan_pts_allow_te,def_td,tkl_solo,fan_pts_allow,fan_pts_allow_rb,sack,pass_int,ff,g2g_pct,g2g_conv,fum_rec,g2g_att,bonus_fd_qb,pass_inc,rec_30_39,bonus_rec_rb,bonus_fd_rb,pass_int_td,bonus_rush_att_20,idp_sack,idp_sack_yd,sack_yd,yds_allow_350_399,fgm_50p,punt_tb,fgm_20_29,xpmiss,fgm_40_49,idp_pass_def_3p,kr,kr_lng,kr_yd,kr_ypa,bonus_rush_yd_100,bonus_rush_rec_yd_100,bonus_tkl_10p,bonus_sack_2p,rec_40p,yds_allow_200_299,fan_pts_allow_def,pts_allow_7_13,pts_allow_0,blk_kick_ret_yd,misc_ret_yd,def_st_td,blk_kick,yds_allow_100_199,fum_ret_yd,def_kr_yd,def_kr_ypa,tkl_solo_misc,def_kr,def_kr_lng,pts_allow_28_34,fg_blkd,yds_allow_400_449,rush_2pt,fgmiss,fgmiss_50p,bonus_rec_yd_100,st_ff,bonus_pass_cmp_25,bonus_pass_yd_300,pass_cmp_40p,st_fum_rec,idp_fum_ret_yd,pts_allow_21_27,pts_allow_1_6,def_st_fum_rec,def_st_ff,rush_td_50p,rush_40p,rush_td_40p,anytime_tds,bonus_rec_yd_200,bonus_rush_rec_yd_200,fgmiss_30_39,fgmiss_40_49,st_td,blk_kick_ret_td,idp_blk_kick,bonus_pass_yd_400,pts_allow_35p,yds_allow_500_549,pr_td,pass_td_40p,pass_td_50p,rec_td_40p,rec_td_50p,sp_fumble_recoveries,pass_2pt,tkl_ast_misc,rec_2pt,yds_allow_450_499,ff_misc,sacks,safe,idp_safe,yds_allow_0_100,bonus_rush_yd_200,yds_allow_550p,kr_td,fum_rec_ez_tds,fum_rec_td,bonus_def_fum_td_50p,punt_blkd,xp_blkd,fgmiss_20_29,fgm_0_19,fg_ret_yd,misc_td,blk_pr_td,def_2pt,pa
2023,2,,2023-09-17,stat,1695312575679,regular,nfl,"{'fantasy_positions': ['TE'], 'first_name': 'Leroy', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Watson', 'metadata': {'channel_id': '1113708833525493760', 'genius_id': '1344416', 'rookie_year': '2022'}, 'news_updated': 1763502044433, 'position': 'TE', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",SF,8660,202310232,,2_5,sportradar,LAR,,,1.0,,,,,,,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2,,2023-09-17,stat,1695312575680,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Matt', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Hankins', 'metadata': {'channel_id': '1113708693251190784', 'rookie_year': '2022'}, 'news_updated': 1725809151729, 'position': 'CB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",LAC,8661,202310234,,2_5,sportradar,TEN,,,1.0,,,,,,,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2,,2023-09-17,stat,1695312575684,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'Hayden', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Howerton', 'metadata': {'channel_id': '1116853513880600576', 'rookie_year': '2022'}, 'news_updated': None, 'position': 'OL', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",ARI,8679,202310201,,2_5,sportradar,NYG,,,1.0,,,,,,,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2,,2023-09-17,stat,1695312575685,regular,nfl,"{'fantasy_positions': ['LB'], 'first_name': 'Jack', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Gibbens', 'metadata': {'channel_id': '1113708833831677952', 'genius_id': '1079879', 'rookie_year': '2022'}, 'news_updated': 1773771935654, 'position': 'LB', 'team': 'ARI', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",TEN,8680,202310234,,2_5,sportradar,LAC,,45.0,1.0,1.0,,,,,5.0,2.0,3.0,999.0,999.0,999.0,,,,12.0,68.0,65.0,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2,,2023-09-17,stat,1695312575688,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'A.J.', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Thomas', 'metadata': {'channel_id': '1116853519823929344', 'rookie_year': '2022'}, 'news_updated': 1673229060675, 'position': 'DB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",CHI,8719,202310233,,2_5,sportradar,TB,,,1.0,,,,,,,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2,,2023-09-17,stat,1695312575694,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Kaden', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Davis', 'metadata': {'channel_id': '1113708813971648512', 'genius_id': '1345695', 'rookie_year': '2022'}, 'news_updated': 1781619922399, 'position': 'WR', 'team': 'CHI', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",ARI,8755,202310201,,2_5,sportradar,NYG,,,1.0,,,,,,,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2,,2023-09-17,stat,1695312575695,regular,nfl,"{'fantasy_positions': ['LB'], 'first_name': ""Kana'i"", 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Mauga', 'metadata': {'channel_id': '1113708773882490880', 'genius_id': '1078507', 'rookie_year': '2022'}, 'news_updated': 1766163309153, 'position': 'LB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",LV,8758,202310204,,2_5,sportradar,BUF,,,1.0,,,,,,,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2,,2023-09-17,stat,1695312575698,regular,nfl,"{'fantasy_positions': ['OG'], 'first_name': 'Brock', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Hoffman', 'metadata': {'channel_id': '1113708851825242112', 'genius_id': '1076702', 'rookie_year': '2022'}, 'news_updated': 1774131348069, 'position': 'C', 'team': 'PIT', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",DAL,8790,202310209,,2_5,sportradar,NYJ,,,1.0,1.0,,,,,,,,999.0,999.0,999.0,,,,6.0,47.0,87.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2,,2023-09-17,stat,1695312575700,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Troy', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Hairston', 'metadata': {'channel_id': '1113708788541583360', 'rookie_year': '2022'}, 'news_updated': 1754272811028, 'position': 'RB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",HOU,8820,202310213,,2_5,sportradar,IND,,,1.0,,,,,,,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2,,2023-09-17,stat,1695312575702,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'Wesley', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'French', 'metadata': {'channel_id': '1113708781721645056', 'genius_id': '1011760', 'rookie_year': '2022'}, 'news_updated': 1741817115768, 'position': 'OL', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",IND,8830,202310213,,2_5,sportradar,HOU,,,1.0,1.0,,,,,,,,999.0,999.0,999.0,,,,5.0,84.0,57.0,29.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2,,2023-09-17,stat,1695312575703,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Marcel', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Dabo', 'metadata': {'channel_id': '1113708781541289984', 'rookie_year': '2022'}, 'news_updated': 1747347039928, 'position': 'DB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",IND,8837,202310213,,2_5,sportradar,HOU,,,1.0,,,,,,,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2,,2023-09-17,stat,1695312575717,regular,nfl,"{'fantasy_positions': ['QB'], 'first_name': 'Nathan', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Rourke', 'metadata': {'channel_id': '1113708673546350592', 'rookie_year': '2023'}, 'news_updated': 1723408540508, 'position': 'QB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 1}",JAX,8938,202310215,,2_5,sportradar,KC,,,1.0,,,,,,,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2,,2023-09-17,stat,1695312575733,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Bryce', 'injury_body_part': 'Achilles', 'injury_notes': None, 'injury_start_date': None, 'injury_status': 'Questionable', 'last_name': 'Ford-Wheaton', 'metadata': {'channel_id': '1113708681641357312', 'genius_id': '1077175', 'rookie_year': '2023'}, 'news_updated': 1778606453510, 'position': 'WR', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",NYG,9499,202310201,,2_5,sportradar,ARI,,,1.0,,,,,,,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2,,2023-09-17,stat,1695312575732,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'DeMario', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Douglas', 'metadata': {'channel_id': '1113708793742520320', 'genius_id': '1399258', 'rookie_year': '2023'}, 'news_updated': 1785354611440, 'position': 'WR', 'team': 'NE', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",NE,9501,202310221,,2_5,sportradar,MIA,,,1.0,1.0,,,,,,,,120.0,104.0,125.0,0.9,1.9,-0.1,3.0,63.0,74.0,25.0,,6.0,,,2.0,2.0,12.0,12.0,6.0,2.0,,1.0,10.0,2.0,18.0,19.0,9.5,9.5,19.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2,,2023-09-17,stat,1695312575736,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Bijan', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Robinson', 'metadata': {'channel_id': '1113708865150545921', 'genius_id': '1398582', 'rookie_year': '2023'}, 'news_updated': 1785852317777, 'position': 'RB', 'team': 'ATL', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",ATL,9509,202310202,,2_5,sportradar,GB,,,1.0,1.0,,,,,,,,8.0,9.0,9.0,19.2,21.2,17.2,,50.0,82.0,27.0,1.0,59.0,,,,,,,,4.0,1.0,4.0,29.0,5.0,44.0,48.0,12.0,9.6,172.0,,,,,,,,,,,,1.0,3.0,1.0,,19.0,,,,,1.0,,,,,,,,,1.0,,,,,9.0,,,,,,,19.0,,,,,6.53,,,,,-2.0,,,,,45.0,,,,,,,,3.0,,,124.0,,,,1.0,1.0,,,,,,,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2,,2023-09-17,stat,1695312575749,regular,nfl,"{'fantasy_positions': ['DEF'], 'first_name': 'Houston', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Texans', 'metadata': None, 'news_updated': None, 'position': 'DEF', 'team': 'HOU', 'team_abbr': None, 'team_changed_at': None, 'years_exp': None}",HOU,HOU,202310213,,2_5,sportradar,IND,,,,1.0,,,,,,,,999.0,999.0,999.0,,,,,,,,,,3.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,5.0,20.0,19.0,31.0,,2.0,8.0,1.0,10.0,,13.0,353.0,4.0,28.88,27.8,,1.0,,20.0,,37.0,105.38,20.7,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,18.5,,2.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2,,2023-09-17,stat,1695312575751,regular,nfl,"{'fantasy_positions': ['DEF'], 'first_name': 'Kansas City', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Chiefs', 'metadata': None, 'news_updated': None, 'position': 'DEF', 'team': 'KC', 'team_abbr': None, 'team_changed_at': None, 'years_exp': None}",KC,KC,202310215,,2_5,sportradar,JAX,,,,1.0,,,,,,,,999.0,999.0,999.0,11.0,11.0,11.0,,,,,,,12.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,5.0,8.0,24.0,9.0,2.0,3.0,10.0,2.0,2.67,,4.0,271.0,2.0,9.24,29.66,4.0,6.0,,11.7,,32.0,69.5,8.9,4.0,,1.0,,,1.0,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,14.0,14.0,2.0,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2,,2023-09-17,stat,1695312575760,regular,nfl,"{'fantasy_positions': ['DEF'], 'first_name': 'San Francisco', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': '49ers', 'metadata': None, 'news_updated': None, 'position': 'DEF', 'team': 'SF', 'team_abbr': None, 'team_changed_at': None, 'years_exp': None}",SF,SF,202310232,,2_5,sportradar,LAR,,,,1.0,,,,,,,,999.0,999.0,999.0,5.0,5.0,5.0,,,,,,,6.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,24.0,,,,2.0,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,2.0,13.0,23.0,23.0,1.0,1.0,13.0,,13.0,,13.0,386.0,1.0,15.98,50.3,2.0,7.0,,4.2,,46.0,112.88,29.4,1.0,,,,,,,,,,,,,,,,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2,,2023-09-17,stat,1695312575765,regular,nfl,"{'fantasy_positions': ['TEAM'], 'first_name': 'Cincinnati', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Bengals', 'metadata': None, 'news_updated': None, 'position': 'TEAM', 'team': 'CIN', 'team_abbr': None, 'team_changed_at': None, 'years_exp': None}",CIN,TEAM_CIN,202310207,,2_5,sportradar,BAL,,,,1.0,,,,,,,,999.0,999.0,999.0,70.18,83.68,56.68,,,,,,,5.0,30.0,,1.0,81.0,81.0,81.0,27.0,,80.0,32.0,39.0,142.0,222.0,8.22,5.69,,1.0,1.0,,27.0,,27.0,,,,,,,,,,14.0,1.0,,1.0,100.0,2.0,66.67,80.0,10.0,2.0,6.0,,11.0,8.22,,32.0,4.9,26.0,85.6,4.0,,41.0,50.0,1.0,,,15.0,4.0,13.0,,5.9,4.4,15.0,12.0,1.0,3.0,,12.0,415.0,27.0,65.85,25.0,71.0,5.41,2.0,19.0,13.0,222.0,4.0,5.0,2.0,282.0,66.0,3.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,100.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2,,2023-09-17,stat,1695312575769,regular,nfl,"{'fantasy_positions': ['TEAM'], 'first_name': 'Denver', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Broncos', 'metadata': None, 'news_updated': None, 'position': 'TEAM', 'team': 'DEN', 'team_abbr': None, 'team_changed_at': None, 'years_exp': None}",DEN,TEAM_DEN,202310210,,2_5,sportradar,WAS,,,,1.0,,,,,,,,999.0,999.0,999.0,102.32,111.32,93.32,,,,,,,9.0,58.0,,1.0,45.0,45.0,45.0,18.0,,198.0,60.0,27.0,110.0,308.0,17.11,11.41,,2.0,2.0,,32.0,,63.0,,,,,,,,,,15.0,2.0,5.0,8.0,100.0,,33.33,198.0,4.0,3.0,31.0,1.0,11.0,17.11,2.0,60.0,6.4,26.0,107.3,10.0,,32.0,50.0,2.0,,1.0,23.0,4.0,5.0,1.0,5.9,5.3,12.0,5.0,7.0,3.0,-2.0,11.0,388.0,18.0,56.25,43.0,61.0,9.63,2.0,21.0,8.0,308.0,60.0,4.0,3.0,399.0,122.0,4.0,1.0,60.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2,,2023-09-17,stat,1695312575769,regular,nfl,"{'fantasy_positions': ['TEAM'], 'first_name': 'Houston', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Texans', 'metadata': None, 'news_updated': None, 'position': 'TEAM', 'team': 'HOU', 'team_abbr': None, 'team_changed_at': None, 'years_exp': None}",HOU,TEAM_HOU,202310213,,2_5,sportradar,IND,,,,1.0,,,,,,,,999.0,999.0,999.0,91.96,106.96,76.96,,,,,,,3.0,20.0,,2.0,13.0,20.0,10.0,30.0,,261.0,32.0,43.0,123.0,384.0,12.8,8.93,,3.0,2.0,,36.0,,65.0,,,,,,,,,,10.0,2.0,,1.0,100.0,1.0,47.37,261.0,9.0,2.0,47.0,,6.0,12.8,1.0,32.0,4.9,19.0,103.5,3.0,,47.0,25.0,2.0,,1.0,26.0,4.0,6.0,1.0,6.3,2.0,19.0,6.0,6.0,3.0,-14.0,13.0,353.0,30.0,63.83,26.0,56.0,8.17,1.0,24.0,18.0,384.0,23.0,6.0,2.0,389.0,52.0,2.0,3.0,23.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,2.0,24.0,37.0,18.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
