player_id,full_name,position,season,week,status_x,date,category,last_modified,season_type,sport,player,team_x,updated_at,game_id,week_shard,company,opponent,gms_active,gp,pos_rank_half_ppr,pos_rank_ppr,pos_rank_std,st_snp,tm_def_snp,tm_off_snp,tm_st_snp,kr,kr_lng,kr_yd,kr_ypa,off_snp,pass_rush_yd,pts_half_ppr,pts_ppr,pts_std,rush_att,rush_lng,rush_rec_yd,rush_tkl_loss,rush_tkl_loss_yd,rush_yac,rush_yd,rush_ypa,bonus_fd_te,bonus_rec_te,gs,penalty,penalty_yd,rec,rec_0_4,rec_10_19,rec_20_29,rec_air_yd,rec_drop,rec_fd,rec_lng,rec_rz_tgt,rec_tgt,rec_yar,rec_yd,rec_ypr,rec_ypt,def_snp,idp_tkl,idp_tkl_ast,idp_tkl_solo,idp_pass_def,bonus_rush_yd_100,pass_air_yd,pass_sack_yds,pass_ypc,rush_btkl,pass_lng,pass_td_40p,bonus_rush_rec_yd_100,pass_rtg,bonus_pass_cmp_25,rush_fd,pass_att,fum_lost,pass_rz_att,pass_sack,pass_cmp,cmp_pct,pass_ypa,pass_cmp_40p,pass_fd,pass_yd,rush_rz_att,pass_td,bonus_fd_qb,fum,pass_td_lng,pass_inc,idp_qb_hit,fga,fgm,fgm_20_29,fgm_30_39,fgm_lng,fgm_pct,fgm_yds,fgm_yds_over_30,fgmiss,fgmiss_50_59,fgmiss_50p,kick_pts,xpa,xpm,bonus_rec_wr,rec_5_9,anytime_tds,bonus_fd_rb,rush_td,rush_td_lng,idp_ff,idp_sack,idp_sack_yd,idp_tkl_loss,pts_idp,idp_int,idp_fum_rec,rec_30_39,rec_td,bonus_fd_wr,rec_td_lng,bonus_rec_rb,pr,pr_lng,pr_yd,pr_ypa,sack,down_4_conv,qb_hit,down_4_pct,down_3_pct,down_3_conv,opp_rush_fd,off_yd_per_play,opp_fd,rz_pct,down_4_att,int,rz_att,st_tkl_solo,opp_off_yd_per_play,down_3_att,punts,opp_pass_fd,opp_off_yd,g2g_att,tkl,rz_conv,fd,off_yd,td,pass_int,bonus_rec_yd_100,rec_40p,rec_td_40p,bonus_tkl_10p,def_forced_punts,def_pr_yd,sack_yd,tkl_ast,pts_allow,def_pr,fan_pts_allow_k,def_st_tkl_solo,yds_allow_350_399,def_pr_ypa,def_pr_lng,yds_allow,fan_pts_allow_def,pts_allow_21_27,fan_pts_allow_qb,fan_pts_allow_wr,tkl_loss,def_pass_def,fan_pts_allow_te,tkl_solo,fan_pts_allow,fan_pts_allow_rb,ff,g2g_pct,g2g_conv,fum_rec,punt_in_20,punt_net_yd,punt_yds,punt_tb,yds_allow_450_499,def_kr_yd,def_4_and_stop,def_kr_ypa,pts_allow_14_20,tkl_solo_misc,def_kr,def_kr_lng,bonus_sack_2p,fgmiss_40_49,idp_int_ret_yd,pass_td_50p,yds_allow_400_449,int_ret_yd,pts_allow_28_34,bonus_rush_att_20,rec_td_50p,def_3_and_out,fgm_50_59,fgm_50p,fgm_40_49,bonus_pass_yd_300,idp_def_td,rec_2pt,idp_blk_kick,yds_allow_200_299,def_st_td,pass_2pt,blk_pr_td,misc_td,misc_ret_yd,blk_kick,pr_td,pts_allow_35p,idp_pass_def_3p,st_ff,idp_fum_ret_yd,fum_ret_yd,pts_allow_7_13,safe,rush_2pt,st_td,pass_int_td,rush_40p,st_fum_rec,tkl_ast_misc,def_st_fum_rec,yds_allow_300_349,pts_allow_1_6,def_td,yds_allow_100_199,punt_blkd,kr_td,idp_safe,def_st_ff,rush_td_40p,xpmiss,fg_blkd,xp_blkd,fum_rec_ez_tds,fum_rec_td,fgm_0_19,fgmiss_60p,fgm_60p,rush_td_50p,bonus_rush_rec_yd_200,fgmiss_30_39,def_2pt,ff_misc,yds_allow_500_549,bonus_pass_yd_400,yds_allow_550p,bonus_def_int_td_50p,blk_kick_ret_yd,blk_kick_ret_td,bonus_def_fum_td_50p,fgmiss_20_29,fg_ret_yd,bonus_rec_yd_200,bonus_rush_yd_200,pts_allow_0,yds_allow_0_100,first_name,last_name,team_y,status_y
4065,Derek Barnett,DE,2024,10,,2024-11-10,stat,1731337725554,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Derek', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Barnett', 'metadata': {'channel_id': '1113708783932043264', 'genius_id': '999667', 'rookie_year': '2017'}, 'news_updated': 1770436550834, 'position': 'DE', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 9}",HOU,1731337725554,202411013,10_1,sportradar,DET,1.0,1.0,999.0,999.0,999.0,4.0,65.0,68.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Derek,Barnett,,Active
4113,Dawuane Smoot,DE,2024,10,,2024-11-10,stat,1731261767339,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Dawuane', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Smoot', 'metadata': {'channel_id': '1113708757013000192', 'genius_id': '999285', 'rookie_year': '2017'}, 'news_updated': 1749170137914, 'position': 'DE', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 9}",BUF,1731261767339,202411014,10_1,sportradar,IND,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dawuane,Smoot,,Active
4168,Grover Stewart,DT,2024,10,,2024-11-10,stat,1731352133486,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Grover', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Stewart', 'metadata': {'channel_id': '1113708782803775488', 'genius_id': '998436', 'rookie_year': '2017'}, 'news_updated': 1770433250598, 'position': 'DT', 'team': 'IND', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 9}",IND,1731352133486,202411014,10_1,sportradar,BUF,1.0,1.0,999.0,999.0,999.0,11.0,74.0,64.0,25.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,44.0,8.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grover,Stewart,IND,Active
4224,Chuck Clark,DB,2024,10,,2024-11-10,stat,1731273976323,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Chuck', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Clark', 'metadata': {'channel_id': '1113708741678624768', 'genius_id': '998788', 'rookie_year': '2017'}, 'news_updated': 1774988439383, 'position': 'DB', 'team': 'DET', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 9}",NYJ,1731273976323,202411001,10_1,sportradar,ARI,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chuck,Clark,DET,Active
4233,Zane Gonzalez,K,2024,10,,2024-11-10,stat,1731337749544,regular,nfl,"{'fantasy_positions': ['K'], 'first_name': 'Zane', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Gonzalez', 'metadata': {'channel_id': '1116852939588108288', 'genius_id': '998603', 'rookie_year': '2017'}, 'news_updated': 1779394849321, 'position': 'K', 'team': 'MIA', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 9}",WAS,1731337749544,202411035,10_1,sportradar,PIT,1.0,1.0,999.0,999.0,999.0,11.0,78.0,64.0,32.0,,,,,,,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,48.0,100.0,89.0,29.0,,,,9.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zane,Gonzalez,MIA,Active
4241,Pat O'Connor,DE,2024,10,,2024-11-10,stat,1731337725911,regular,nfl,"{'fantasy_positions': ['DL', 'LB'], 'first_name': 'Pat', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': ""O'Connor"", 'metadata': {'channel_id': '1116852940351471616', 'rookie_year': '2017'}, 'news_updated': 1765250439424, 'position': 'DE', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 9}",DET,1731337725911,202411013,10_1,sportradar,HOU,1.0,1.0,999.0,999.0,999.0,17.0,68.0,65.0,30.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pat,O'Connor,,Active
4331,Rigoberto Sanchez,P,2024,10,,2024-11-10,stat,1731352133447,regular,nfl,"{'fantasy_positions': ['P'], 'first_name': 'Rigoberto', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Sanchez', 'metadata': {'channel_id': '1113708778659803136', 'genius_id': '998432', 'rookie_year': '2017'}, 'news_updated': 1758572750150, 'position': 'P', 'team': 'IND', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 9}",IND,1731352133447,202411014,10_1,sportradar,BUF,1.0,1.0,999.0,999.0,999.0,6.0,74.0,64.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,100.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rigoberto,Sanchez,IND,Active
4435,Anthony Firkser,TE,2024,10,,2024-11-10,stat,1731261794599,regular,nfl,"{'fantasy_positions': ['TE'], 'first_name': 'Anthony', 'injury_body_part': 'Leg', 'injury_notes': None, 'injury_start_date': None, 'injury_status': 'Questionable', 'last_name': 'Firkser', 'metadata': {'channel_id': '1116852966507151360', 'genius_id': '1067320', 'rookie_year': '2017'}, 'news_updated': 1785539135633, 'position': 'TE', 'team': 'DET', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 9}",KC,1731261794599,202411016,10_1,sportradar,DEN,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony,Firkser,DET,Active
4574,Cooper Rush,QB,2024,10,,2024-11-10,stat,1731442135133,regular,nfl,"{'fantasy_positions': ['QB'], 'first_name': 'Cooper', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Rush', 'metadata': {'channel_id': '1113708852295004160', 'genius_id': '999716', 'rookie_year': '2017'}, 'news_updated': 1785331808435, 'position': 'QB', 'team': 'ATL', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 9}",DAL,1731442135133,202411009,10_1,sportradar,PHI,1.0,1.0,32.0,32.0,32.0,,68.0,60.0,28.0,,,,,45.0,47.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,1.0,-3.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,15.0,10.0,3.46,,10.0,,,61.7,,1.0,23.0,2.0,2.0,1.0,13.0,56.52,1.96,,3.0,45.0,,,4.0,2.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cooper,Rush,ATL,Active
4611,Justin Hardee,CB,2024,10,,2024-11-10,stat,1731341375162,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Justin', 'injury_body_part': 'Undisclosed', 'injury_notes': None, 'injury_start_date': None, 'injury_status': 'Questionable', 'last_name': 'Hardee', 'metadata': {'channel_id': '1113708838411857920', 'rookie_year': '2017'}, 'news_updated': 1745007014538, 'position': 'CB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 8}",TEN,1731341375162,202411029,10_1,sportradar,LAC,1.0,1.0,999.0,999.0,999.0,17.0,59.0,54.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Justin,Hardee,,Active
4970,Quenton Nelson,OL,2024,10,,2024-11-10,stat,1731352133422,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'Quenton', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Nelson', 'metadata': {'channel_id': '1113708781436432384', 'genius_id': '1009878', 'rookie_year': '2018'}, 'news_updated': 1781619622315, 'position': 'OL', 'team': 'IND', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 8}",IND,1731352133422,202411014,10_1,sportradar,BUF,1.0,1.0,999.0,999.0,999.0,,74.0,64.0,25.0,,,,,64.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quenton,Nelson,IND,Active
4973,Hayden Hurst,TE,2024,10,,2024-11-10,stat,1731362970595,regular,nfl,"{'fantasy_positions': ['TE'], 'first_name': 'Hayden', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Hurst', 'metadata': {'channel_id': '1113708689216270336', 'rookie_year': '2018'}, 'news_updated': 1773112536999, 'position': 'TE', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 7}",LAC,1731362970595,202411029,10_1,sportradar,TEN,1.0,1.0,999.0,999.0,999.0,,54.0,59.0,26.0,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hayden,Hurst,,Active
4982,Mike Hughes,CB,2024,10,,2024-11-10,stat,1731341373448,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Mike', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Hughes', 'metadata': {'channel_id': '1113708858418688000', 'genius_id': '1009030', 'rookie_year': '2018'}, 'news_updated': 1785366313345, 'position': 'CB', 'team': 'ATL', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 8}",ATL,1731341373448,202411022,10_1,sportradar,NO,1.0,1.0,999.0,999.0,999.0,,53.0,78.0,27.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,13.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mike,Hughes,ATL,Active
4983,DJ Moore,WR,2024,10,,2024-11-10,stat,1731355726835,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'DJ', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Moore', 'metadata': {'channel_id': '1113708766076891136', 'genius_id': '1008102', 'rookie_year': '2018'}, 'news_updated': 1784572845894, 'position': 'WR', 'team': 'BUF', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 8}",CHI,1731355726835,202411006,10_1,sportradar,NE,1.0,1.0,57.0,56.0,59.0,,64.0,60.0,27.0,,,,,58.0,3.0,4.2,5.7,2.7,1.0,3.0,27.0,,,2.0,3.0,3.0,,,1.0,,,3.0,,1.0,,10.0,,1.0,18.0,,6.0,14.0,24.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DJ,Moore,BUF,Active
4987,Frank Ragnow,C,2024,10,,2024-11-10,stat,1731337725861,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'Frank', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Ragnow', 'metadata': {'channel_id': '1113708811610255361', 'genius_id': '1005495', 'rookie_year': '2018'}, 'news_updated': 1781300732733, 'position': 'C', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 7}",DET,1731337725861,202411013,10_1,sportradar,HOU,1.0,1.0,999.0,999.0,999.0,,68.0,65.0,30.0,,,,,65.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frank,Ragnow,,Active
4989,Austin Corbett,OL,2024,10,,2024-11-10,stat,1731249192387,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'Austin', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Corbett', 'metadata': {'channel_id': '1113708884620505088', 'genius_id': '1013613', 'rookie_year': '2018'}, 'news_updated': 1781619622374, 'position': 'OL', 'team': 'BUF', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 8}",CAR,1731249192387,202411005,10_1,sportradar,NYG,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austin,Corbett,BUF,Active
4999,Josh Sweat,DE,2024,10,,2024-11-10,stat,1731334130027,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Josh', 'injury_body_part': 'Undisclosed', 'injury_notes': None, 'injury_start_date': None, 'injury_status': 'PUP', 'last_name': 'Sweat', 'metadata': {'channel_id': '1113708716030455808', 'genius_id': '1015160', 'rookie_year': '2018'}, 'news_updated': 1784915755681, 'position': 'DE', 'team': 'ARI', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 8}",PHI,1731334130027,202411009,10_1,sportradar,DAL,1.0,1.0,999.0,999.0,999.0,,60.0,68.0,28.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,37.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Josh,Sweat,ARI,Active
5018,Will Hernandez,G,2024,10,,2024-11-10,stat,1731273975828,regular,nfl,"{'fantasy_positions': ['OG', 'OL'], 'first_name': 'Will', 'injury_body_part': 'Hip', 'injury_notes': None, 'injury_start_date': None, 'injury_status': 'Questionable', 'last_name': 'Hernandez', 'metadata': {'channel_id': '1113708844917223424', 'genius_id': '1011240', 'rookie_year': '2018'}, 'news_updated': 1764460550067, 'position': 'G', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 8}",ARI,1731273975828,202411001,10_1,sportradar,NYJ,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will,Hernandez,,Active
5031,Oren Burks,LB,2024,10,,2024-11-10,stat,1731334130056,regular,nfl,"{'fantasy_positions': ['LB'], 'first_name': 'Oren', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Burks', 'metadata': {'channel_id': '1113708717846589440', 'genius_id': '1015411', 'rookie_year': '2018'}, 'news_updated': 1762105805099, 'position': 'LB', 'team': 'CIN', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 8}",PHI,1731334130056,202411009,10_1,sportradar,DAL,1.0,1.0,999.0,999.0,999.0,22.0,60.0,68.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oren,Burks,CIN,Active
5040,Tarvarius Moore,DB,2024,10,,2024-11-10,stat,1731352126203,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Tarvarius', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Moore', 'metadata': {'channel_id': '1113708763174432768', 'rookie_year': '2018'}, 'news_updated': 1753303531979, 'position': 'DB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 7}",CHI,1731352126203,202411006,10_1,sportradar,NE,1.0,1.0,999.0,999.0,999.0,10.0,64.0,60.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarvarius,Moore,,Active
